A1PP;A1Blok;A1Condition;A1timestamp;A1SnMouseAct;A1SnLeftClicked;A1SnRightClicked;A1SnDoubleClicked;A1SnWheel;A1SnDragged;A1SnMouseDistance;A1SnKeyStrokes;A1SnChars;A1SnSpecialKeys;A1SnDirectionKeys;A1SnErrorKeys;A1SnShortcutKeys;A1SnSpaces;A1SnAppChange;A1SnTabfocusChange;A2Blok;A2Condition;A2SnMouseAct;A2SnLeftClicked;A2SnRightClicked;A2SnDoubleClicked;A2SnWheel;A2SnDragged;A2SnMouseDistance;A2SnMouseDistance;A2SnKeyStrokes;A2SnChars;A2SnSpecialKeys;A2SnDirectionKeys;A2SnErrorKeys;A2SnShortcutKeys;A2SnSpaces;A2SnAppChange;A2SnTabfocusChange;B1Blok;B1Condition;B1Squality;B1Sneutral;B1Shappy;B1Ssad;B1Sangry;B1Ssurprised;B1Sscared;B1Sdisgusted;B1Svalence;B1SyHeadOrientation;B1SxHeadOrientation;B1SzHeadOrientation;B1SmouthOpen;B1SleftEyeClosed;B1SrightEyeClosed;B1SleftEyebrowLowered;B1SleftEyebrowRaised;B1SrightEyebrowLowered;B1SrightEyebrowRaised;B1SgazeDirectionForward;B1SgazeDirectionLeft;B1SgazeDirectionRight;B1SAu01_InnerBrowRaiser;B1SAu02_OuterBrowRaiser;B1SAu04_BrowLowerer;B1SAu05_UpperLidRaiser;B1SAu06_CheekRaiser;B1SAu07_LidTightener;B1SAu09_NoseWrinkler;B1SAu10_UpperLipRaiser;B1SAu12_LipCornerPuller;B1SAu14_Dimpler;B1SAu15_LipCornerDepressor;B1SAu17_ChinRaiser;B1SAu20_LipStretcher;B1SAu23_LipTightener;B1SAu24_LipPressor;B1SAu25_LipsPart;B1SAu26_JawDrop;B1SAu27_MouthStretch;B1SAu43_EyesClosed;B2C;B2Squality;B2Sneutral;B2Shappy;B2Ssad;B2Sangry;B2Ssurprised;B2Sscared;B2Sdisgusted;B2Svalence;B2SyHeadOrientation;B2SxHeadOrientation;B2SzHeadOrientation;B2SmouthOpen;B2SleftEyeClosed;B2SrightEyeClosed;B2SleftEyebrowLowered;B2SleftEyebrowRaised;B2SrightEyebrowLowered;B2SrightEyebrowRaised;B2SgazeDirectionForward;B2SgazeDirectionLeft;B2SgazeDirectionRight;B2SAu01_InnerBrowRaiser;B2SAu02_OuterBrowRaiser;B2SAu04_BrowLowerer;B2SAu05_UpperLidRaiser;B2SAu06_CheekRaiser;B2SAu07_LidTightener;B2SAu09_NoseWrinkler;B2SAu10_UpperLipRaiser;B2SAu12_LipCornerPuller;B2SAu14_Dimpler;B2SAu15_LipCornerDepressor;B2SAu17_ChinRaiser;B2SAu20_LipStretcher;B2SAu23_LipTightener;B2SAu24_LipPressor;B2SAu25_LipsPart;B2SAu26_JawDrop;B2SAu27_MouthStretch;B2SAu43_EyesClosed;DC;DCondition;DHR;DRMSSD;DSCL
PP9;2;T;20121004T151700000;0;0;0;0;0;0;0;197;114;83;16;20;0;27;5;1;2;T;0;0;0;0;0;0;0;0;197;114;83;16;20;0;27;5;1;2;T;0,945877;0,919976;0,010006;0,003363;0,056013;0,006023;0,000009;0,005478;-0,046071;-7,117591;-3,221648;3,932265;0,004202;0,021008;0,004202;0,004202;0,840336;0;0,012605;0,936975;0,021008;0,004202;0,109244;0,945378;0;0;0;0;0;0;0;1,029412;0,147059;1,382353;0,142857;0,869748;0,067227;0,004202;0;0,033613;0,004202;2;0,945876878;0,919975708;0,01000593;0,003363388;0,056013218;0,006022912;0,0000092;0,005477734;-0,046071185;-7,117591314;-3,221648396;3,932264813;0,004201681;0,021008403;0,004201681;0,004201681;0,840336134;0;0,012605042;0,93697479;0,021008403;0,004201681;0,109243697;0,945378151;0;0;0;0;0;0;0;1,029411765;0,147058824;1,382352941;0,142857143;0,869747899;0,067226891;0,004201681;0;0,033613445;0,004201681;2;T;64;0.054596;993575164
PP13;3;I;20121010T115800000;22;9;0;0;9;2;33.208.407.778.524.800;115;55;60;0;7;0;15;9;0;0;I;22;9;0;0;9;2;3,32E+16;33208;115;55;60;0;7;0;15;9;0;3;I;0,94722;0,955713;0,012329;0,02041;0,016358;0,007649;0,00078;0,000684;-0,019042;0,872643;3,810036;4,433128;0;0,133891;0,054393;0;0;0;0,033473;0,615063;0,012552;0,179916;0;0,351464;0;0;0;0,192469;0;0;0;0;0;0;0,012552;0,087866;0;0;0;0;0,008368;3;0,947219941;0,955712783;0,012328676;0,020409794;0,01635769;0,007648803;0,00078;0,000684;-0,019042243;0,872643225;3,8100364;4,43312816;0;0,133891213;0,054393305;0;0;0;0,033472803;0,615062762;0,012552301;0,179916318;0;0,351464435;0;0;0;0,192468619;0;0;0;0;0;0;0,012552301;0,087866109;0;0;0;0;0,008368201;3;I;64;0.069196;177327542
PP15;1;N;20121015T100300000;38;19;0;0;5;7;23.756.204.145.297.700;78;40;38;0;8;0;11;11;7;0;N;38;19;0;0;5;7;2,38E+16;23756;78;40;38;0;8;0;11;11;7;1;N;0,947809;0,919971;0,004497;0,006116;0,000605;0,225432;0,00482;0,00065;-0,00181;-4,54028;-6,416088;4,311376;0;0,033333;0,0125;0;0,004167;0;0,0125;0,875;0,108333;0;0;0;0;3,033333;0;0;0;0;0;0;0;0;0,0125;0,066667;0;0;0;0;0,1125;1;0,947808826;0,919971384;0,004497358;0,006116199;0,000605;0,225431761;0,004820439;0,00065;-0,001810184;-4,540280268;-6,416088169;4,311376017;0;0,033333333;0,0125;0;0,004166667;0;0,0125;0,875;0,108333333;0;0;0;0;3,033333333;0;0;0;0;0;0;0;0;0,0125;0,066666667;0;0;0;0;0,1125;1;N;64;0.041111;262391942
PP15;1;R;20121015T092900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,948894;0,961685;0,008206;0,034693;0,00277;0,003078;0,000219;0,000808;-0,026487;-14,7765;-5,651042;5,142192;0;0;0,004167;0;0;0;0;0,970833;0;0,004167;0;0;0;0;0;0;0;0;0;0,0125;0;0;0;0,016667;0;0;0;0;0,0125;1;0,9488941;0,961684548;0,008205942;0,034692756;0,002769572;0,003078239;0,000219;0,000808;-0,026486814;-14,77649996;-5,651041969;5,142192125;0;0;0,004166667;0;0;0;0;0,970833333;0;0,004166667;0;0;0;0;0;0;0;0;0;0,0125;0;0;0;0,016666667;0;0;0;0;0,0125;1;R;64;0.042828;358903568
PP10;3;T;20121008T155200000;12;5;0;0;5;1;6.051.348.503.981.090;115;52;63;24;12;6;12;4;6;3;T;12;5;0;0;5;1;6,05E+15;6051;115;52;63;24;12;6;12;4;6;3;T;0,949025;0,56248;0,016681;0,043205;0,00322;0,039864;0,016456;0,000334;-0,026893;7,31779;-2,960609;-7,604257;0;0,018957;0,018957;0,023697;0,127962;0;0,004739;0,938389;0,033175;0;0,274882;0,255924;0;0,07109;0;0;0;0,151659;0;0;0;0;0;0;0;0;0;0;0,014218;3;0,949025341;0,562479799;0,016680958;0,043205377;0,003219895;0,039864023;0,016455556;0,000334;-0,026893383;7,317790409;-2,960609164;-7,604256777;0;0,018957346;0,018957346;0,023696682;0,127962085;0;0,004739336;0,938388626;0,033175355;0;0,274881517;0,255924171;0;0,071090047;0;0;0;0,151658768;0;0;0;0;0;0;0;0;0;0;0,014218009;3;T;64;0.098756;111270538
PP10;3;T;20121008T160300000;12;2;1;1;8;0;9.387.961.566.964.350;3;0;3;0;0;0;0;2;0;3;T;12;2;1;1;8;0;9,39E+15;9388;3;0;3;0;0;0;0;2;0;3;T;0,949517;0,562032;0,009821;0,032543;0,003664;0,02438;0,004685;0,000439;-0,022829;6,683021;-8,602001;-5,942213;0;0,004184;0,004184;0;0,138075;0,029289;0,025105;0,690377;0,271967;0;0,104603;0,506276;0,004184;0;0;0,004184;0,016736;0;0;0,004184;0;0;0;0,280335;0;0;0;0;0;3;0,949516599;0,56203164;0,009821296;0,032542967;0,00366364;0,024380103;0,004685303;0,000439;-0,022828731;6,683020684;-8,602000818;-5,942213124;0;0,0041841;0,0041841;0;0,138075314;0,029288703;0,025104603;0,690376569;0,271966527;0;0,10460251;0,506276151;0,0041841;0;0;0,0041841;0,016736402;0;0;0,0041841;0;0;0;0,280334728;0;0;0;0;0;3;T;64;0.086774;122938144
PP13;3;I;20121010T115300000;31;17;0;0;2;6;3.786.496.019.144.800;28;20;8;2;0;0;2;0;0;0;I;31;17;0;0;2;6;3,79E+15;3786;28;20;8;2;0;0;2;0;0;3;I;0,950031;0,956473;0,013214;0,008581;0,018797;0,006417;0,000153;0,00187;-0,011769;-6,124003;4,087615;2,434842;0,008439;0,054852;0,016878;0;0;0,008439;0,067511;0,476793;0,088608;0,371308;0;0,565401;0;0,025316;0;0,016878;0,029536;0;0;0,004219;0,004219;0,151899;0,050633;0,012658;0;0,008439;0,025316;0;0;3;0,95003077;0,956472927;0,013214303;0,008581409;0,018796709;0,006417448;0,000153;0,001869942;-0,011769221;-6,124002843;4,087615171;2,434841916;0,008438819;0,054852321;0,016877637;0;0;0,008438819;0,067510549;0,476793249;0,088607595;0,371308017;0;0,565400844;0;0,025316456;0;0,016877637;0,029535865;0;0;0,004219409;0,004219409;0,151898734;0,050632911;0,012658228;0;0,008438819;0,025316456;0;0;3;I;64;0.046057;188668827
PP15;1;R;20121015T092500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,950227;0,956129;0,007431;0,032624;0,002136;0,002524;0,000222;0,001938;-0,025192;-16,481239;-4,304714;5,545527;0;0,004255;0;0;0,004255;0;0,008511;0,974468;0;0;0;0;0;0;0;0,285106;0;0,025532;0;0;0,012766;0;0;0,548936;0;0;0;0;0;1;0,950227129;0,956128657;0,007431396;0,032623699;0,002135614;0,002523885;0,000222;0,001937926;-0,025192303;-16,48123933;-4,30471374;5,545526668;0;0,004255319;0;0;0,004255319;0;0,008510638;0,974468085;0;0;0;0;0;0;0;0,285106383;0;0,025531915;0;0;0,012765957;0;0;0,54893617;0;0;0;0;0;1;R;64;0.051924;322605185
PP10;3;T;20121008T154500000;0;0;0;0;0;0;0;92;55;37;2;14;2;15;8;0;3;T;0;0;0;0;0;0;0;0;92;55;37;2;14;2;15;8;0;3;T;0,952809;0,307107;0,002885;0,040238;0,001649;0,226496;0,009498;0,000815;-0,037353;-1,528924;-7,510575;-4,125329;0,045833;0,079167;0,066667;0,070833;0,616667;0;0;0,804167;0,145833;0,0125;1,504167;1,975;0;0;0;0;0;0,0125;0;0;0,220833;0;0;0;0;0,0625;0,041667;0;0,108333;3;0,952809013;0,307106657;0,002884645;0,040237628;0,001649335;0,226495867;0,009497782;0,000815;-0,037352984;-1,528924485;-7,510574524;-4,125329432;0,045833333;0,079166667;0,066666667;0,070833333;0,616666667;0;0;0,804166667;0,145833333;0,0125;1,504166667;1,975;0;0;0;0;0;0,0125;0;0;0,220833333;0;0;0;0;0,0625;0,041666667;0;0,108333333;3;T;64;0.084255;126604151
PP6;2;I;20121001T160500000;44;19;0;4;7;7;3.563.205.614.498.500;40;20;20;13;1;0;3;2;1;2;I;44;19;0;4;7;7;3,56E+15;3563;40;20;20;13;1;0;3;2;1;2;I;0,953284;0,801086;0,001398;0,068664;0,102824;0,003205;0,000007;0,016432;-0,140884;-9,344558;-6,630837;-7,101214;0;0,022321;0;0,75;0;0,129464;0;0,540179;0,410714;0,004464;0;0;0,28125;0;0,013393;0,017857;0;0,058036;0;0;1,348214;2,388393;0,004464;0,428571;0;0;0;0;0,049107;2;0,953284377;0,801086338;0,001398295;0,068664299;0,102824499;0,003205463;0,0000068;0,01643196;-0,140883587;-9,34455804;-6,63083658;-7,101214353;0;0,022321429;0;0,75;0;0,129464286;0;0,540178571;0,410714286;0,004464286;0;0;0,28125;0;0,013392857;0,017857143;0;0,058035714;0;0;1,348214286;2,388392857;0,004464286;0,428571429;0;0;0;0;0,049107143;2;I;64;0.072794;96434338
PP13;2;T;20121010T110800000;34;18;0;3;1;6;39.351.812.576.287.100;145;109;36;0;11;0;22;7;0;0;T;34;18;0;3;1;6;3,94E+16;39352;145;109;36;0;11;0;22;7;0;2;T;0,956463;0,976931;0,006138;0,015002;0,007861;0,006864;0,000033;0,000514;-0,010794;-5,246961;-1,183486;11,014383;0;0,066667;0,045833;0;0;0;0,066667;0,920833;0,004167;0;0;2,333333;0;0;0;0,008333;0;0;0;0;0;0;0;0,008333;0;0;0;0;0,045833;2;0,956463057;0,97693078;0,00613791;0,015001932;0,007860841;0,006863515;0,0000326;0,000514;-0,010794182;-5,246961487;-1,183486166;11,0143829;0;0,066666667;0,045833333;0;0;0;0,066666667;0,920833333;0,004166667;0;0;2,333333333;0;0;0;0,008333333;0;0;0;0;0;0;0;0,008333333;0;0;0;0;0,045833333;2;T;64;0.038883;191877674
PP6;3;T;20121001T164900000;23;11;1;1;10;0;13.608.800.262.910.200;29;13;16;1;0;1;2;4;1;3;T;23;11;1;1;10;0;1,36E+16;13609;29;13;16;1;0;1;2;4;1;3;T;0,957827;0,726572;0,000401;0,055468;0,154788;0,003779;0,000001;0,023458;-0,182923;-11,299271;-4,685312;-7,738765;0,0125;0;0;0,866667;0;0,416667;0;0,795833;0,15;0,025;0;0;0,508333;0;0;0;0;0;0;0,041667;2,070833;2,466667;0;1,604167;0;0,0125;0;0;0;3;0,957827231;0,726572349;0,000401;0,055467829;0,1547882;0,003779394;0,000000789;0,023458056;-0,182923254;-11,29927145;-4,685311756;-7,738764819;0,0125;0;0;0,866666667;0;0,416666667;0;0,795833333;0,15;0,025;0;0;0,508333333;0;0;0;0;0;0;0,041666667;2,070833333;2,466666667;0;1,604166667;0;0,0125;0;0;0;3;T;64;0.057338;9940144
PP7;2;R;20121002T143100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;R;0,777887;0,359941;0,106074;0,268743;0,002367;0,0005;0,0016;0,00077;-0,16267;15,771597;-6,39691;-3,111293;0;0;0;0,004167;0;0;0;0,995833;0;0;0;0;0;0;0;0,004167;0;0;0,2125;0;0;0,041667;0;0;0,366667;0;0;0;0;2;0,777886941;0,359940736;0,106073672;0,268743398;0,00236689;0,0005;0,001600168;0,00077;-0,162669731;15,77159708;-6,396909875;-3,111293387;0;0;0;0,004166667;0;0;0;0,995833333;0;0;0;0;0;0;0;0,004166667;0;0;0,2125;0;0;0,041666667;0;0;0,366666667;0;0;0;0;2;R;65;0.033697;247308051
PP6;2;R;20121001T152200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;R;0,836234;0,586959;0,051784;0,085618;0,044204;0,012509;0,000171;0,010881;-0,065654;-16,867089;-1,717074;-6,531596;0,084211;0,057895;0,021053;0,021053;0,157895;0,194737;0;0,894737;0,005263;0,010526;0,436842;0;0;0;0;0,015789;0,163158;0,610526;0,089474;0,015789;0,010526;0,089474;0;0,021053;0,005263;0,136842;0;0,068421;0;2;0,836234348;0,586959011;0,051783605;0,085618305;0,044204032;0,012508848;0,000171;0,010881353;-0,065654202;-16,86708851;-1,717073728;-6,531596372;0,084210526;0,057894737;0,021052632;0,021052632;0,157894737;0,194736842;0;0,894736842;0,005263158;0,010526316;0,436842105;0;0;0;0;0,015789474;0,163157895;0,610526316;0,089473684;0,015789474;0,010526316;0,089473684;0;0,021052632;0,005263158;0,136842105;0;0,068421053;0;2;R;65;0.109975;84270083
PP6;1;N;20121001T143800000;8;0;0;0;8;0;3.520.217.213.492.140;0;0;0;0;0;0;0;0;0;1;N;8;0;0;0;8;0;3,52E+15;3520;0;0;0;0;0;0;0;0;0;1;N;0,842221;0,165882;0,012135;0,084821;0,023655;0,03932;0,233202;0,000409;-0,26567;-6,476388;-7,014152;-8,423557;0,3375;0;0,025;0,058333;0;0,7875;0;0,383333;0,525;0,066667;1,5375;0;1,108333;0,045833;0;0,170833;0,004167;0;0,108333;0,141667;0;0,008333;0,016667;0,345833;0,008333;0,629167;0,070833;0;0;1;0,842220662;0,165881511;0,01213455;0,084821485;0,023655109;0,039320429;0,233202421;0,000409;-0,265670368;-6,476387546;-7,014151512;-8,423557233;0,3375;0;0,025;0,058333333;0;0,7875;0;0,383333333;0,525;0,066666667;1,5375;0;1,108333333;0,045833333;0;0,170833333;0,004166667;0;0,108333333;0,141666667;0;0,008333333;0,016666667;0,345833333;0,008333333;0,629166667;0,070833333;0;0;1;N;65;0.050299;89063533
PP1;3;I;20120918T160900000;17;11;0;1;1;2;12.449.872.601.129.800;66;41;25;0;4;0;7;8;0;3;I;17;11;0;1;1;2;1,24E+16;12450;66;41;25;0;4;0;7;8;0;3;I;0,859616;0,914398;0,044458;0,021996;0,004814;0,005436;0,000162;0,000995;0,020407;-4,449863;-3,31229;0,194763;0;0,133891;0,213389;0,355649;0;0,774059;0;0,933054;0,008368;0,008368;0;0;0,686192;0,284519;0;0;0;0,121339;0,025105;0,531381;0,012552;0;0;0;0;0;0;0;0,284519;3;0,859615523;0,914398004;0,044458304;0,021995543;0,004814262;0,005436204;0,000162;0,000995;0,020406731;-4,449863298;-3,312289661;0,194763256;0;0,133891213;0,213389121;0,355648536;0;0,774058577;0;0,933054393;0,008368201;0,008368201;0;0;0,686192469;0,284518828;0;0;0;0,121338912;0,025104603;0,531380753;0,012552301;0;0;0;0;0;0;0;0,284518828;3;I;65;0.046271;65538775
PP6;1;N;20121001T142500000;29;2;0;0;27;0;17.647.773.612.107.000;10;0;10;2;0;0;0;5;2;1;N;29;2;0;0;27;0;1,76E+16;17648;10;0;10;2;0;0;0;5;2;1;N;0,873955;0,50408;0,001361;0,218566;0,130619;0,001842;0,000005;0,038621;-0,322207;-10,837258;-3,277788;-5,534576;0,004505;0,018018;0,004505;0,693694;0,004505;0,148649;0;0,927928;0,040541;0,013514;0,171171;0;0,162162;0;0;0,004505;0,103604;1,716216;0;0;0,144144;0,59009;0,031532;0,436937;0,040541;0,004505;0;0;0,013514;1;0,873955156;0,504080404;0,001361115;0,218566386;0,130619006;0,001842376;0,00000463;0,038621008;-0,322207276;-10,8372576;-3,277788183;-5,534576351;0,004504505;0,018018018;0,004504505;0,693693694;0,004504505;0,148648649;0;0,927927928;0,040540541;0,013513514;0,171171171;0;0,162162162;0;0;0,004504505;0,103603604;1,716216216;0;0;0,144144144;0,59009009;0,031531532;0,436936937;0,040540541;0,004504505;0;0;0,013513514;1;N;65;0.069763;105611058
PP6;1;N;20121001T142300000;5;5;0;0;0;0;2.848.144.260.851.850;80;53;27;2;9;0;3;9;3;1;N;5;5;0;0;0;0;2,85E+15;2848;80;53;27;2;9;0;3;9;3;1;N;0,880681;0,588832;0,053925;0,098167;0,061718;0,05269;0,000435;0,009826;-0,09498;-9,684434;-4,859271;-8,158613;0,207729;0,149758;0,178744;0,202899;0,125604;0,135266;0,004831;0,797101;0,062802;0,019324;0,603865;0;0,028986;0;0;0,004831;0,120773;0,869565;0,342995;0,207729;0,405797;0,647343;0,004831;0,077295;0,019324;0,652174;0,144928;0;0,57971;1;0,880680789;0,588832026;0,053924732;0,098167223;0,061717863;0,052689523;0,000435;0,009826423;-0,094979923;-9,684433933;-4,859270853;-8,158613135;0,207729469;0,149758454;0,178743961;0,202898551;0,125603865;0,1352657;0,004830918;0,797101449;0,062801932;0,019323671;0,603864734;0;0,028985507;0;0;0,004830918;0,120772947;0,869565217;0,342995169;0,207729469;0,405797101;0,647342995;0,004830918;0,077294686;0,019323671;0,652173913;0,144927536;0;0,579710145;1;N;65;0.065543;80812455
PP6;3;T;20121001T165000000;24;13;0;1;2;4;13.668.315.786.125.800;32;16;16;2;0;0;5;5;2;3;T;24;13;0;1;2;4;1,37E+16;13668;32;16;16;2;0;0;5;5;2;3;T;0,881327;0,38605;0,031638;0,074161;0,073414;0,024702;0,104035;0,025336;-0,176601;-5,295389;-9,311619;-6,870385;0,36019;0,127962;0,246445;0,260664;0,104265;0,07109;0;0,417062;0,374408;0,047393;0,066351;0;0,085308;0;0,004739;0,028436;0,21327;0,379147;0,170616;0,208531;0,165877;0,14218;0,236967;0,336493;0,037915;1,066351;0,009479;0;0,597156;3;0,881326541;0,386050262;0,031638216;0,074160719;0,07341403;0,024701773;0,104035112;0,025336417;-0,176601143;-5,295388739;-9,311618848;-6,870385107;0,360189573;0,127962085;0,246445498;0,260663507;0,104265403;0,071090047;0;0,417061611;0,374407583;0,047393365;0,066350711;0;0,085308057;0;0,004739336;0,028436019;0,213270142;0,379146919;0,170616114;0,208530806;0,165876777;0,142180095;0,236966825;0,336492891;0,037914692;1,066350711;0,009478673;0;0,597156398;3;T;65;0.070206;103249639
PP6;1;N;20121001T143100000;13;5;0;2;6;0;901.600.406.142.883;3;0;3;0;0;0;0;7;1;1;N;13;5;0;2;6;0;9,02E+14;902;3;0;3;0;0;0;0;7;1;1;N;0,889239;0,59179;0,009033;0,107192;0,100999;0,003083;0,000028;0,070894;-0,198456;-10,851082;-5,729817;-6,724298;0,155172;0;0;0,357759;0,24569;0,211207;0;0,50431;0,375;0,030172;0,74569;0,064655;0;0;0,099138;0,086207;0,017241;1,327586;0,008621;0;0,228448;0,931034;0,185345;0,327586;0,008621;0,24569;0,008621;0;0;1;0,88923927;0,591789773;0,009033408;0,107191946;0,100999186;0,003082653;0,000028;0,070894045;-0,198456103;-10,85108171;-5,729817404;-6,724298122;0,155172414;0;0;0,357758621;0,245689655;0,211206897;0;0,504310345;0,375;0,030172414;0,745689655;0,064655172;0;0;0,099137931;0,086206897;0,017241379;1,327586207;0,00862069;0;0,228448276;0,931034483;0,185344828;0,327586207;0,00862069;0,245689655;0,00862069;0;0;1;N;65;0.069392;78263616
PP6;2;I;20121001T155700000;11;8;0;1;0;1;36.031.590.137.463.600;191;123;68;0;20;3;29;4;2;2;I;11;8;0;1;0;1;3,60E+16;36032;191;123;68;0;20;3;29;4;2;2;I;0,890978;0,638755;0,004555;0,049567;0,090498;0,003074;0,000037;0,066076;-0,154903;-7,502698;-4,768964;-5,196796;0,035242;0,136564;0,013216;0,352423;0,013216;0,088106;0;0,757709;0,096916;0,026432;0,066079;0;0,061674;0;0,013216;0,013216;0,449339;1,189427;0;0,017621;0,061674;0,779736;0;0,61674;0,004405;0,044053;0;0;0,035242;2;0,89097797;0,638755324;0,00455475;0,049566858;0,090498431;0,003073776;0,0000374;0,06607581;-0,154902785;-7,502697591;-4,768963558;-5,196795816;0,035242291;0,136563877;0,013215859;0,352422907;0,013215859;0,088105727;0;0,757709251;0,0969163;0,026431718;0,066079295;0;0,061674009;0;0,013215859;0,013215859;0,449339207;1,189427313;0;0,017621145;0,061674009;0,779735683;0;0,616740088;0,004405286;0,044052863;0;0;0,035242291;2;I;65;0.084365;95110372
PP1;1;N;20120918T134900000;19;15;0;0;4;0;12.869.706.334.427.700;69;40;29;0;6;0;10;4;4;1;N;19;15;0;0;4;0;1,29E+16;12870;69;40;29;0;6;0;10;4;4;1;N;0,902109;0,927659;0,026521;0,00592;0,048402;0,002037;0,00022;0,000995;-0,023555;-5,501612;-6,982495;3,020365;0;0,102128;0,076596;0,940426;0;0,608511;0;0,897872;0,046809;0,004255;0;0,034043;1,47234;0;0;0;0,038298;0,13617;0;0,110638;0;0;0;0;0;0;0;0;0,025532;1;0,902109428;0,92765855;0,026520594;0,005920208;0,048402069;0,002037473;0,00022;0,000995;-0,023555209;-6;-7;3;0;0,10212766;0,076595745;0,940425532;0;0,608510638;0;0,89787234;0,046808511;0,004255319;0;0,034042553;1;0;0;0;0,038297872;0,136170213;0;0,110638298;0;0;0;0;0;0;0;0;0,025531915;1;N;65;0.14202;62754529
PP6;1;R;20121001T141400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,909754;0,665649;0,022423;0,110447;0,026586;0,002881;0,071734;0,010234;-0,16449;-15,471418;-7,08217;-3,20575;0,157895;0,02193;0,052632;0,482456;0,065789;0,149123;0;0,79386;0,140351;0,008772;0,969298;0;0,052632;0;0,02193;0;0,232456;0,245614;0,127193;0,109649;0,02193;0,175439;0;0,302632;0,162281;0,5;0;0,004386;0,052632;1;0,909754044;0,665648541;0,022423147;0,110446886;0,026586088;0,002880744;0,071733743;0,010233942;-0,164490278;-15,47141835;-7,082170269;-3,205749647;0,157894737;0,021929825;0,052631579;0,48245614;0,065789474;0,149122807;0;0,793859649;0,140350877;0,00877193;0,969298246;0;0,052631579;0;0,021929825;0;0,23245614;0,245614035;0,127192982;0,109649123;0,021929825;0,175438596;0;0,302631579;0,162280702;0,5;0;0,004385965;0,052631579;1;R;65;0.057803;112407702
PP1;1;R;20120918T132100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,90979;0,860669;0,091528;0,001091;0,015505;0,001192;0,001034;0,000341;0,075597;-10,667572;-5,212137;-7,195323;0;0,2;0,016667;0;0,016667;0;0;0,9125;0,020833;0,008333;0;0;0;0,075;0,0375;0;0,916667;0,2875;0;0,008333;0;0;0,004167;0;0;0;0;0;0;1;0,909789908;0,860669358;0,091528206;0,001091498;0,015504973;0,001192221;0,001034162;0,000341;0,075596645;-11;-5;-7;0;0,2;0,016666667;0;0,016666667;0;0;0,9125;0,020833333;0,008333333;0;0;0;0,075;0,0375;0;0,916666667;0,2875;0;0,008333333;0;0;0,004166667;0;0;0;0;0;0;1;R;65;0.037098;76873877
PP17;3;I;20121017T162200000;6;4;0;0;0;1;4.071.787.517.407.510;29;23;6;0;0;0;5;3;1;0;I;6;4;0;0;0;1;4,07E+15;4072;29;23;6;0;0;0;5;3;1;3;I;0,911574;0,676218;0,01472;0,173595;0,004953;0,009548;0,001847;0,009446;-0,161536;-16,222848;-7,865628;-0,816683;0,118143;0,033755;0;0,21097;0,194093;0,7173;0,008439;0,704641;0,126582;0,025316;0,151899;0,189873;0,881857;0;0,004219;0,607595;0,008439;0,046414;0;0,097046;0,07173;0,075949;0,261603;0;0;0,219409;0,172996;0,063291;0;3;0,911574073;0,676217812;0,014720276;0,173595171;0,004953245;0,009547919;0,001847043;0,009445685;-0,161535996;-16,22284849;-7,865627701;-0,816682967;0,11814346;0,033755274;0;0,210970464;0,194092827;0,717299578;0,008438819;0,70464135;0,126582278;0,025316456;0,151898734;0,189873418;0,88185654;0;0,004219409;0,607594937;0,008438819;0,046413502;0;0,097046414;0,071729958;0,075949367;0,261603376;0;0;0,219409283;0,172995781;0,063291139;0;3;I;65;0.032975;343617676
PP1;2;T;20120918T143600000;12;7;0;4;0;0;6.031.193.540.793.860;56;33;23;0;12;0;4;7;1;2;T;12;7;0;4;0;0;6,03E+15;6031;56;33;23;0;12;0;4;7;1;2;T;0,912135;0,661038;0,101934;0,013877;0,046793;0,008881;0,002839;0,000592;0,04587;1,163357;-3,270484;1,725228;0,034826;0,223881;0,069652;0,20398;0;0,134328;0,024876;0,895522;0,034826;0,00995;0;0;0,412935;0,39801;0,039801;0;0,079602;0,58209;0,298507;0,253731;0;0;0;0;0;0,054726;0;0;0,059701;2;0,912134938;0,661037858;0,101934449;0,013876863;0,046792803;0,008881148;0,002838883;0,000592;0,045870447;1,163356992;-3,270484369;1,725227664;0,034825871;0,223880597;0,069651741;0,2039801;0;0,134328358;0,024875622;0,895522388;0,034825871;0,009950249;0;0;0,412935323;0,39800995;0,039800995;0;0,07960199;0,582089552;0,298507463;0,253731343;0;0;0;0;0;0,054726368;0;0;0,059701493;2;T;65;0.031021;62716422
